Date,Movie,Chain,Screenings,Screen_Share(%)
2023년 12월 31일(Sun),노량: 죽음의 바다,CGV,2632,32.2%
2023년 12월 31일(Sun),노량: 죽음의 바다,롯데시네마,1894,35.4%
2023년 12월 31일(Sun),노량: 죽음의 바다,메가박스,1389,32.6%
2023년 12월 31일(Sun),노량: 죽음의 바다,씨네Q,90,33.2%
2023년 12월 31일(Sun),서울의 봄,CGV,2487,30.4%
2023년 12월 31일(Sun),서울의 봄,롯데시네마,1602,30.0%
2023년 12월 31일(Sun),서울의 봄,메가박스,1381,32.4%
2023년 12월 31일(Sun),서울의 봄,씨네Q,83,30.6%
2023년 12월 31일(Sun),아쿠아맨과 로스트 킹덤,CGV,772,9.4%
2023년 12월 31일(Sun),아쿠아맨과 로스트 킹덤,롯데시네마,448,8.4%
2023년 12월 31일(Sun),아쿠아맨과 로스트 킹덤,메가박스,389,9.1%
2023년 12월 31일(Sun),아쿠아맨과 로스트 킹덤,씨네Q,24,8.9%
2023년 12월 31일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,773,9.4%
2023년 12월 31일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,540,10.1%
2023년 12월 31일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,345,8.1%
2023년 12월 31일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,27,10.0%
2023년 12월 31일(Sun),트롤: 밴드 투게더,CGV,404,4.9%
2023년 12월 31일(Sun),트롤: 밴드 투게더,롯데시네마,296,5.5%
2023년 12월 31일(Sun),트롤: 밴드 투게더,메가박스,232,5.4%
2023년 12월 31일(Sun),트롤: 밴드 투게더,씨네Q,15,5.5%
2024년 01월 01일(Mon),노량: 죽음의 바다,CGV,2474,31.7%
2024년 01월 01일(Mon),노량: 죽음의 바다,롯데시네마,1711,34.4%
2024년 01월 01일(Mon),노량: 죽음의 바다,메가박스,1307,32.1%
2024년 01월 01일(Mon),노량: 죽음의 바다,씨네Q,86,32.3%
2024년 01월 01일(Mon),서울의 봄,CGV,2380,30.5%
2024년 01월 01일(Mon),서울의 봄,롯데시네마,1470,29.5%
2024년 01월 01일(Mon),서울의 봄,메가박스,1352,33.2%
2024년 01월 01일(Mon),서울의 봄,씨네Q,74,27.8%
2024년 01월 01일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,753,9.6%
2024년 01월 01일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,520,10.5%
2024년 01월 01일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,337,8.3%
2024년 01월 01일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,26,9.8%
2024년 01월 01일(Mon),아쿠아맨과 로스트 킹덤,CGV,727,9.3%
2024년 01월 01일(Mon),아쿠아맨과 로스트 킹덤,롯데시네마,414,8.3%
2024년 01월 01일(Mon),아쿠아맨과 로스트 킹덤,메가박스,370,9.1%
2024년 01월 01일(Mon),아쿠아맨과 로스트 킹덤,씨네Q,23,8.6%
2024년 01월 01일(Mon),트롤: 밴드 투게더,CGV,394,5.0%
2024년 01월 01일(Mon),트롤: 밴드 투게더,롯데시네마,298,6.0%
2024년 01월 01일(Mon),트롤: 밴드 투게더,메가박스,225,5.5%
2024년 01월 01일(Mon),트롤: 밴드 투게더,씨네Q,18,6.8%
2024년 01월 02일(Tue),노량: 죽음의 바다,CGV,2273,32.2%
2024년 01월 02일(Tue),노량: 죽음의 바다,롯데시네마,1582,35.3%
2024년 01월 02일(Tue),노량: 죽음의 바다,메가박스,1190,33.0%
2024년 01월 02일(Tue),노량: 죽음의 바다,씨네Q,61,35.5%
2024년 01월 02일(Tue),서울의 봄,CGV,2136,30.3%
2024년 01월 02일(Tue),서울의 봄,롯데시네마,1317,29.4%
2024년 01월 02일(Tue),서울의 봄,메가박스,1196,33.1%
2024년 01월 02일(Tue),서울의 봄,씨네Q,62,36.0%
2024년 01월 02일(Tue),아쿠아맨과 로스트 킹덤,CGV,707,10.0%
2024년 01월 02일(Tue),아쿠아맨과 로스트 킹덤,롯데시네마,437,9.8%
2024년 01월 02일(Tue),아쿠아맨과 로스트 킹덤,메가박스,350,9.7%
2024년 01월 02일(Tue),아쿠아맨과 로스트 킹덤,씨네Q,9,5.2%
2024년 01월 02일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,595,8.4%
2024년 01월 02일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,465,10.4%
2024년 01월 02일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,283,7.8%
2024년 01월 02일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,12,7.0%
2024년 01월 02일(Tue),트롤: 밴드 투게더,CGV,299,4.2%
2024년 01월 02일(Tue),트롤: 밴드 투게더,롯데시네마,187,4.2%
2024년 01월 02일(Tue),트롤: 밴드 투게더,메가박스,134,3.7%
2024년 01월 02일(Tue),트롤: 밴드 투게더,씨네Q,9,5.2%
2024년 01월 03일(Wed),위시,CGV,1921,26.0%
2024년 01월 03일(Wed),위시,롯데시네마,1153,24.6%
2024년 01월 03일(Wed),위시,메가박스,1061,27.6%
2024년 01월 03일(Wed),위시,씨네Q,56,26.3%
2024년 01월 03일(Wed),노량: 죽음의 바다,CGV,1845,25.0%
2024년 01월 03일(Wed),노량: 죽음의 바다,롯데시네마,1263,26.9%
2024년 01월 03일(Wed),노량: 죽음의 바다,메가박스,945,24.6%
2024년 01월 03일(Wed),노량: 죽음의 바다,씨네Q,54,25.4%
2024년 01월 03일(Wed),서울의 봄,CGV,1735,23.5%
2024년 01월 03일(Wed),서울의 봄,롯데시네마,1189,25.4%
2024년 01월 03일(Wed),서울의 봄,메가박스,1019,26.5%
2024년 01월 03일(Wed),서울의 봄,씨네Q,54,25.4%
2024년 01월 03일(Wed),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,480,6.5%
2024년 01월 03일(Wed),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,368,7.8%
2024년 01월 03일(Wed),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,206,5.4%
2024년 01월 03일(Wed),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,12,5.6%
2024년 01월 03일(Wed),아쿠아맨과 로스트 킹덤,CGV,415,5.6%
2024년 01월 03일(Wed),아쿠아맨과 로스트 킹덤,롯데시네마,363,7.7%
2024년 01월 03일(Wed),아쿠아맨과 로스트 킹덤,메가박스,242,6.3%
2024년 01월 03일(Wed),아쿠아맨과 로스트 킹덤,씨네Q,12,5.6%
2024년 01월 04일(Thu),위시,CGV,1968,26.9%
2024년 01월 04일(Thu),위시,롯데시네마,1135,24.3%
2024년 01월 04일(Thu),위시,메가박스,1000,26.2%
2024년 01월 04일(Thu),위시,씨네Q,51,25.9%
2024년 01월 04일(Thu),노량: 죽음의 바다,CGV,1748,23.9%
2024년 01월 04일(Thu),노량: 죽음의 바다,롯데시네마,1216,26.1%
2024년 01월 04일(Thu),노량: 죽음의 바다,메가박스,899,23.5%
2024년 01월 04일(Thu),노량: 죽음의 바다,씨네Q,45,22.8%
2024년 01월 04일(Thu),서울의 봄,CGV,1671,22.8%
2024년 01월 04일(Thu),서울의 봄,롯데시네마,1147,24.6%
2024년 01월 04일(Thu),서울의 봄,메가박스,1009,26.4%
2024년 01월 04일(Thu),서울의 봄,씨네Q,54,27.4%
2024년 01월 04일(Thu),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,461,6.3%
2024년 01월 04일(Thu),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,340,7.3%
2024년 01월 04일(Thu),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,174,4.6%
2024년 01월 04일(Thu),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,10,5.1%
2024년 01월 04일(Thu),아쿠아맨과 로스트 킹덤,CGV,397,5.4%
2024년 01월 04일(Thu),아쿠아맨과 로스트 킹덤,롯데시네마,305,6.5%
2024년 01월 04일(Thu),아쿠아맨과 로스트 킹덤,메가박스,169,4.4%
2024년 01월 04일(Thu),아쿠아맨과 로스트 킹덤,씨네Q,9,4.6%
2024년 01월 05일(Fri),위시,CGV,2386,31.2%
2024년 01월 05일(Fri),위시,롯데시네마,1195,24.7%
2024년 01월 05일(Fri),위시,메가박스,1083,27.3%
2024년 01월 05일(Fri),위시,씨네Q,58,28.2%
2024년 01월 05일(Fri),노량: 죽음의 바다,CGV,1720,22.5%
2024년 01월 05일(Fri),노량: 죽음의 바다,롯데시네마,1255,25.9%
2024년 01월 05일(Fri),노량: 죽음의 바다,메가박스,935,23.6%
2024년 01월 05일(Fri),노량: 죽음의 바다,씨네Q,56,27.2%
2024년 01월 05일(Fri),서울의 봄,CGV,1648,21.5%
2024년 01월 05일(Fri),서울의 봄,롯데시네마,1200,24.8%
2024년 01월 05일(Fri),서울의 봄,메가박스,1020,25.7%
2024년 01월 05일(Fri),서울의 봄,씨네Q,52,25.2%
2024년 01월 05일(Fri),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,472,6.2%
2024년 01월 05일(Fri),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,349,7.2%
2024년 01월 05일(Fri),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,197,5.0%
2024년 01월 05일(Fri),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,9,4.4%
2024년 01월 05일(Fri),아쿠아맨과 로스트 킹덤,CGV,358,4.7%
2024년 01월 05일(Fri),아쿠아맨과 로스트 킹덤,롯데시네마,324,6.7%
2024년 01월 05일(Fri),아쿠아맨과 로스트 킹덤,메가박스,188,4.7%
2024년 01월 05일(Fri),아쿠아맨과 로스트 킹덤,씨네Q,5,2.4%
2024년 01월 06일(Sat),위시,CGV,2913,35.4%
2024년 01월 06일(Sat),위시,롯데시네마,1543,30.0%
2024년 01월 06일(Sat),위시,메가박스,1336,30.6%
2024년 01월 06일(Sat),위시,씨네Q,71,27.3%
2024년 01월 06일(Sat),노량: 죽음의 바다,CGV,1785,21.7%
2024년 01월 06일(Sat),노량: 죽음의 바다,롯데시네마,1280,24.9%
2024년 01월 06일(Sat),노량: 죽음의 바다,메가박스,933,21.3%
2024년 01월 06일(Sat),노량: 죽음의 바다,씨네Q,62,23.8%
2024년 01월 06일(Sat),서울의 봄,CGV,1708,20.8%
2024년 01월 06일(Sat),서울의 봄,롯데시네마,1148,22.3%
2024년 01월 06일(Sat),서울의 봄,메가박스,1039,23.8%
2024년 01월 06일(Sat),서울의 봄,씨네Q,62,23.8%
2024년 01월 06일(Sat),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,511,6.2%
2024년 01월 06일(Sat),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,358,7.0%
2024년 01월 06일(Sat),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,241,5.5%
2024년 01월 06일(Sat),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,16,6.2%
2024년 01월 06일(Sat),아쿠아맨과 로스트 킹덤,CGV,290,3.5%
2024년 01월 06일(Sat),아쿠아맨과 로스트 킹덤,롯데시네마,275,5.3%
2024년 01월 06일(Sat),아쿠아맨과 로스트 킹덤,메가박스,198,4.5%
2024년 01월 06일(Sat),아쿠아맨과 로스트 킹덤,씨네Q,12,4.6%
2024년 01월 07일(Sun),위시,CGV,2812,35.4%
2024년 01월 07일(Sun),위시,롯데시네마,1475,30.2%
2024년 01월 07일(Sun),위시,메가박스,1316,31.1%
2024년 01월 07일(Sun),위시,씨네Q,74,28.4%
2024년 01월 07일(Sun),노량: 죽음의 바다,CGV,1718,21.7%
2024년 01월 07일(Sun),노량: 죽음의 바다,롯데시네마,1200,24.6%
2024년 01월 07일(Sun),노량: 죽음의 바다,메가박스,892,21.1%
2024년 01월 07일(Sun),노량: 죽음의 바다,씨네Q,62,23.8%
2024년 01월 07일(Sun),서울의 봄,CGV,1620,20.4%
2024년 01월 07일(Sun),서울의 봄,롯데시네마,1056,21.7%
2024년 01월 07일(Sun),서울의 봄,메가박스,988,23.4%
2024년 01월 07일(Sun),서울의 봄,씨네Q,56,21.5%
2024년 01월 07일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,508,6.4%
2024년 01월 07일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,349,7.2%
2024년 01월 07일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,233,5.5%
2024년 01월 07일(Sun),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,17,6.5%
2024년 01월 07일(Sun),아쿠아맨과 로스트 킹덤,CGV,282,3.6%
2024년 01월 07일(Sun),아쿠아맨과 로스트 킹덤,롯데시네마,246,5.0%
2024년 01월 07일(Sun),아쿠아맨과 로스트 킹덤,메가박스,194,4.6%
2024년 01월 07일(Sun),아쿠아맨과 로스트 킹덤,씨네Q,11,4.2%
2024년 01월 08일(Mon),위시,CGV,2343,33.5%
2024년 01월 08일(Mon),위시,롯데시네마,1267,28.4%
2024년 01월 08일(Mon),위시,메가박스,1091,29.8%
2024년 01월 08일(Mon),위시,씨네Q,40,24.2%
2024년 01월 08일(Mon),노량: 죽음의 바다,CGV,1498,21.4%
2024년 01월 08일(Mon),노량: 죽음의 바다,롯데시네마,1126,25.2%
2024년 01월 08일(Mon),노량: 죽음의 바다,메가박스,776,21.2%
2024년 01월 08일(Mon),노량: 죽음의 바다,씨네Q,39,23.6%
2024년 01월 08일(Mon),서울의 봄,CGV,1490,21.3%
2024년 01월 08일(Mon),서울의 봄,롯데시네마,1031,23.1%
2024년 01월 08일(Mon),서울의 봄,메가박스,877,24.0%
2024년 01월 08일(Mon),서울의 봄,씨네Q,42,25.5%
2024년 01월 08일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,452,6.5%
2024년 01월 08일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,333,7.5%
2024년 01월 08일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,204,5.6%
2024년 01월 08일(Mon),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,12,7.3%
2024년 01월 08일(Mon),아쿠아맨과 로스트 킹덤,CGV,282,4.0%
2024년 01월 08일(Mon),아쿠아맨과 로스트 킹덤,롯데시네마,274,6.1%
2024년 01월 08일(Mon),아쿠아맨과 로스트 킹덤,메가박스,179,4.9%
2024년 01월 08일(Mon),아쿠아맨과 로스트 킹덤,씨네Q,9,5.5%
2024년 01월 09일(Tue),위시,CGV,2267,33.0%
2024년 01월 09일(Tue),위시,롯데시네마,1231,28.1%
2024년 01월 09일(Tue),위시,메가박스,1045,29.4%
2024년 01월 09일(Tue),위시,씨네Q,43,24.3%
2024년 01월 09일(Tue),노량: 죽음의 바다,CGV,1460,21.2%
2024년 01월 09일(Tue),노량: 죽음의 바다,롯데시네마,1095,25.0%
2024년 01월 09일(Tue),노량: 죽음의 바다,메가박스,750,21.1%
2024년 01월 09일(Tue),노량: 죽음의 바다,씨네Q,47,26.6%
2024년 01월 09일(Tue),서울의 봄,CGV,1454,21.2%
2024년 01월 09일(Tue),서울의 봄,롯데시네마,1016,23.2%
2024년 01월 09일(Tue),서울의 봄,메가박스,851,24.0%
2024년 01월 09일(Tue),서울의 봄,씨네Q,40,22.6%
2024년 01월 09일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,CGV,466,6.8%
2024년 01월 09일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,롯데시네마,343,7.8%
2024년 01월 09일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,메가박스,206,5.8%
2024년 01월 09일(Tue),신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,씨네Q,13,7.3%
2024년 01월 09일(Tue),아쿠아맨과 로스트 킹덤,CGV,296,4.3%
2024년 01월 09일(Tue),아쿠아맨과 로스트 킹덤,롯데시네마,263,6.0%
2024년 01월 09일(Tue),아쿠아맨과 로스트 킹덤,메가박스,181,5.1%
2024년 01월 09일(Tue),아쿠아맨과 로스트 킹덤,씨네Q,8,4.5%
2024년 01월 10일(Wed),외계+인 2부,CGV,2484,33.5%
2024년 01월 10일(Wed),외계+인 2부,롯데시네마,1268,27.1%
2024년 01월 10일(Wed),외계+인 2부,메가박스,1130,28.9%
2024년 01월 10일(Wed),외계+인 2부,씨네Q,68,31.3%
2024년 01월 10일(Wed),위시,CGV,1058,14.3%
2024년 01월 10일(Wed),위시,롯데시네마,729,15.6%
2024년 01월 10일(Wed),위시,메가박스,672,17.2%
2024년 01월 10일(Wed),위시,씨네Q,31,14.3%
2024년 01월 10일(Wed),서울의 봄,CGV,827,11.2%
2024년 01월 10일(Wed),서울의 봄,롯데시네마,622,13.3%
2024년 01월 10일(Wed),서울의 봄,메가박스,590,15.1%
2024년 01월 10일(Wed),서울의 봄,씨네Q,32,14.7%
2024년 01월 10일(Wed),노량: 죽음의 바다,CGV,786,10.6%
2024년 01월 10일(Wed),노량: 죽음의 바다,롯데시네마,730,15.6%
2024년 01월 10일(Wed),노량: 죽음의 바다,메가박스,451,11.5%
2024년 01월 10일(Wed),노량: 죽음의 바다,씨네Q,33,15.2%
2024년 01월 10일(Wed),인투 더 월드,CGV,909,12.3%
2024년 01월 10일(Wed),인투 더 월드,롯데시네마,505,10.8%
2024년 01월 10일(Wed),인투 더 월드,메가박스,411,10.5%
2024년 01월 10일(Wed),인투 더 월드,씨네Q,25,11.5%
2024년 01월 11일(Thu),외계+인 2부,CGV,2438,33.3%
2024년 01월 11일(Thu),외계+인 2부,롯데시네마,1247,26.8%
2024년 01월 11일(Thu),외계+인 2부,메가박스,1094,28.4%
2024년 01월 11일(Thu),외계+인 2부,씨네Q,69,32.5%
2024년 01월 11일(Thu),위시,CGV,1070,14.6%
2024년 01월 11일(Thu),위시,롯데시네마,731,15.7%
2024년 01월 11일(Thu),위시,메가박스,671,17.4%
2024년 01월 11일(Thu),위시,씨네Q,34,16.0%
2024년 01월 11일(Thu),서울의 봄,CGV,825,11.3%
2024년 01월 11일(Thu),서울의 봄,롯데시네마,626,13.5%
2024년 01월 11일(Thu),서울의 봄,메가박스,597,15.5%
2024년 01월 11일(Thu),서울의 봄,씨네Q,30,14.2%
2024년 01월 11일(Thu),노량: 죽음의 바다,CGV,786,10.7%
2024년 01월 11일(Thu),노량: 죽음의 바다,롯데시네마,733,15.8%
2024년 01월 11일(Thu),노량: 죽음의 바다,메가박스,460,11.9%
2024년 01월 11일(Thu),노량: 죽음의 바다,씨네Q,30,14.2%
2024년 01월 11일(Thu),인투 더 월드,CGV,853,11.6%
2024년 01월 11일(Thu),인투 더 월드,롯데시네마,498,10.7%
2024년 01월 11일(Thu),인투 더 월드,메가박스,357,9.3%
2024년 01월 11일(Thu),인투 더 월드,씨네Q,24,11.3%
2024년 01월 12일(Fri),외계+인 2부,CGV,2581,33.7%
2024년 01월 12일(Fri),외계+인 2부,롯데시네마,1310,27.3%
2024년 01월 12일(Fri),외계+인 2부,메가박스,1161,28.7%
2024년 01월 12일(Fri),외계+인 2부,씨네Q,71,33.5%
2024년 01월 12일(Fri),위시,CGV,1142,14.9%
2024년 01월 12일(Fri),위시,롯데시네마,771,16.1%
2024년 01월 12일(Fri),위시,메가박스,716,17.7%
2024년 01월 12일(Fri),위시,씨네Q,32,15.1%
2024년 01월 12일(Fri),서울의 봄,CGV,862,11.2%
2024년 01월 12일(Fri),서울의 봄,롯데시네마,661,13.8%
2024년 01월 12일(Fri),서울의 봄,메가박스,621,15.3%
2024년 01월 12일(Fri),서울의 봄,씨네Q,31,14.6%
2024년 01월 12일(Fri),노량: 죽음의 바다,CGV,821,10.7%
2024년 01월 12일(Fri),노량: 죽음의 바다,롯데시네마,765,16.0%
2024년 01월 12일(Fri),노량: 죽음의 바다,메가박스,501,12.4%
2024년 01월 12일(Fri),노량: 죽음의 바다,씨네Q,30,14.2%
2024년 01월 12일(Fri),인투 더 월드,CGV,864,11.3%
2024년 01월 12일(Fri),인투 더 월드,롯데시네마,488,10.2%
2024년 01월 12일(Fri),인투 더 월드,메가박스,339,8.4%
2024년 01월 12일(Fri),인투 더 월드,씨네Q,22,10.4%
2024년 01월 13일(Sat),외계+인 2부,CGV,2746,33.1%
2024년 01월 13일(Sat),외계+인 2부,롯데시네마,1392,27.3%
2024년 01월 13일(Sat),외계+인 2부,메가박스,1318,29.8%
2024년 01월 13일(Sat),외계+인 2부,씨네Q,89,31.3%
2024년 01월 13일(Sat),위시,CGV,1332,16.0%
2024년 01월 13일(Sat),위시,롯데시네마,965,18.9%
2024년 01월 13일(Sat),위시,메가박스,843,19.0%
2024년 01월 13일(Sat),위시,씨네Q,49,17.3%
2024년 01월 13일(Sat),노량: 죽음의 바다,CGV,843,10.2%
2024년 01월 13일(Sat),노량: 죽음의 바다,롯데시네마,779,15.3%
2024년 01월 13일(Sat),노량: 죽음의 바다,메가박스,522,11.8%
