voting_date,released_date,title,audience,total_audience
2021-07-17,2021-05-19,혼자 사는 사람들,1,12432
2021-07-13,2021-05-19,혼자 사는 사람들,5,12431
2021-07-12,2021-05-19,혼자 사는 사람들,4,12426
2021-07-11,2021-05-19,혼자 사는 사람들,1,12422
2021-07-09,2021-05-19,혼자 사는 사람들,1,12421
2021-07-07,2021-05-19,혼자 사는 사람들,3,12420
2021-07-05,2021-05-19,혼자 사는 사람들,4,12417
2021-07-04,2021-05-19,혼자 사는 사람들,6,12413
2021-07-02,2021-05-19,혼자 사는 사람들,4,12407
2021-07-01,2021-05-19,혼자 사는 사람들,5,12403
2021-06-30,2021-05-19,혼자 사는 사람들,1,12398
2021-06-29,2021-05-19,혼자 사는 사람들,12,12397
2021-06-28,2021-05-19,혼자 사는 사람들,8,12385
2021-06-27,2021-05-19,혼자 사는 사람들,37,12377
2021-06-26,2021-05-19,혼자 사는 사람들,8,12340
2021-06-25,2021-05-19,혼자 사는 사람들,5,12332
2021-06-24,2021-05-19,혼자 사는 사람들,18,12327
2021-06-23,2021-05-19,혼자 사는 사람들,34,12309
2021-06-22,2021-05-19,혼자 사는 사람들,46,12275
2021-06-21,2021-05-19,혼자 사는 사람들,42,12229
2021-06-20,2021-05-19,혼자 사는 사람들,60,12187
2021-06-19,2021-05-19,혼자 사는 사람들,79,12127
2021-06-18,2021-05-19,혼자 사는 사람들,41,12048
2021-06-17,2021-05-19,혼자 사는 사람들,33,12007
2021-06-16,2021-05-19,혼자 사는 사람들,49,11974
2021-06-15,2021-05-19,혼자 사는 사람들,78,11925
2021-06-14,2021-05-19,혼자 사는 사람들,66,11847
2021-06-13,2021-05-19,혼자 사는 사람들,160,11781
2021-06-12,2021-05-19,혼자 사는 사람들,100,11621
2021-06-11,2021-05-19,혼자 사는 사람들,29,11521
2021-06-10,2021-05-19,혼자 사는 사람들,40,11492
2021-06-09,2021-05-19,혼자 사는 사람들,71,11452
2021-06-08,2021-05-19,혼자 사는 사람들,70,11381
2021-06-07,2021-05-19,혼자 사는 사람들,90,11311
2021-06-06,2021-05-19,혼자 사는 사람들,152,11221
2021-06-05,2021-05-19,혼자 사는 사람들,149,11069
2021-06-04,2021-05-19,혼자 사는 사람들,82,10920
2021-06-03,2021-05-19,혼자 사는 사람들,53,10838
2021-06-02,2021-05-19,혼자 사는 사람들,119,10785
2021-06-01,2021-05-19,혼자 사는 사람들,149,10666
2021-05-31,2021-05-19,혼자 사는 사람들,238,10517
2021-05-30,2021-05-19,혼자 사는 사람들,289,10279
2021-05-29,2021-05-19,혼자 사는 사람들,289,9990
2021-05-28,2021-05-19,혼자 사는 사람들,199,9701
2021-05-27,2021-05-19,혼자 사는 사람들,177,9502
2021-05-26,2021-05-19,혼자 사는 사람들,346,9325
2021-05-25,2021-05-19,혼자 사는 사람들,889,8979
2021-05-24,2021-05-19,혼자 사는 사람들,649,8090
2021-05-23,2021-05-19,혼자 사는 사람들,1336,7441
2021-05-22,2021-05-19,혼자 사는 사람들,1347,6105
2021-05-21,2021-05-19,혼자 사는 사람들,1087,4758
2021-05-20,2021-05-19,혼자 사는 사람들,1236,3671
2021-05-19,2021-05-19,혼자 사는 사람들,1876,2435
2021-05-14,2021-05-19,혼자 사는 사람들,64,559
2021-05-11,2021-05-19,혼자 사는 사람들,495,495
2020-11-24,2018-05-30,홈,0,8257
2020-11-19,2018-05-30,홈,0,8257
2020-11-18,2018-05-30,홈,0,8257
2020-11-16,2018-05-30,홈,0,8257
2022-11-27,2022-09-15,홈리스,44,7057
2022-11-08,2022-09-15,홈리스,0,7013
2022-10-30,2022-09-15,홈리스,7,7013
2022-10-19,2022-09-15,홈리스,2,7006
2022-10-18,2022-09-15,홈리스,1,7004
2022-10-17,2022-09-15,홈리스,1,7003
2022-10-16,2022-09-15,홈리스,30,7002
2022-10-13,2022-09-15,홈리스,0,6972
2022-10-12,2022-09-15,홈리스,5,6972
2022-10-11,2022-09-15,홈리스,3,6967
2022-10-10,2022-09-15,홈리스,2,6964
2022-10-09,2022-09-15,홈리스,7,6962
2022-10-08,2022-09-15,홈리스,3,6955
2022-10-07,2022-09-15,홈리스,4,6952
2022-10-06,2022-09-15,홈리스,6,6948
2022-10-05,2022-09-15,홈리스,38,6942
2022-10-04,2022-09-15,홈리스,13,6904
2022-10-03,2022-09-15,홈리스,8,6891
2022-10-02,2022-09-15,홈리스,14,6883
2022-10-01,2022-09-15,홈리스,33,6869
2022-09-30,2022-09-15,홈리스,14,6836
2022-09-29,2022-09-15,홈리스,9,6822
2022-09-28,2022-09-15,홈리스,47,6813
2022-09-27,2022-09-15,홈리스,164,6766
2022-09-26,2022-09-15,홈리스,60,6602
2022-09-25,2022-09-15,홈리스,324,6542
2022-09-24,2022-09-15,홈리스,361,6218
2022-09-23,2022-09-15,홈리스,52,5857
2022-09-22,2022-09-15,홈리스,49,5805
2022-09-21,2022-09-15,홈리스,352,5756
2022-09-20,2022-09-15,홈리스,318,5404
2022-09-19,2022-09-15,홈리스,256,5086
2022-09-18,2022-09-15,홈리스,923,4830
2022-09-17,2022-09-15,홈리스,1011,3907
2022-09-16,2022-09-15,홈리스,745,2896
2022-09-15,2022-09-15,홈리스,1249,2151
2022-09-14,2022-09-15,홈리스,293,902
2022-09-11,2022-09-15,홈리스,3,609
2022-09-05,2022-09-15,홈리스,373,606
2021-03-14,2022-09-15,홈리스,1,233
2021-03-11,2022-09-15,홈리스,2,232
2020-12-03,2022-09-15,홈리스,42,230
2020-11-29,2022-09-15,홈리스,26,188
2020-09-20,2022-09-15,홈리스,14,162
2020-09-06,2022-09-15,홈리스,1,148
2020-08-26,2022-09-15,홈리스,10,147
2020-08-17,2022-09-15,홈리스,50,137
2020-08-09,2022-09-15,홈리스,87,87
2024-03-26,2024-03-14,화녀,4,7075
2024-03-25,2024-03-14,화녀,4,7071
2024-03-24,2024-03-14,화녀,2,7067
2024-03-23,2024-03-14,화녀,4,7065
2024-03-22,2024-03-14,화녀,2,7061
2024-03-21,2024-03-14,화녀,3,7059
2024-03-20,2024-03-14,화녀,1202,7056
2024-03-19,2024-03-14,화녀,610,5854
2024-03-18,2024-03-14,화녀,339,5244
2024-03-17,2024-03-14,화녀,867,4905
2024-03-16,2024-03-14,화녀,844,4038
2024-03-15,2024-03-14,화녀,1156,3194
2024-03-14,2024-03-14,화녀,1887,2038
2024-03-07,2024-03-14,화녀,151,151
2023-10-30,1971-04-01,화녀,112,4285
2022-08-31,1971-04-01,화녀,16,4173
2022-08-30,1971-04-01,화녀,3,4157
2022-08-29,1971-04-01,화녀,1,4154
2022-08-26,1971-04-01,화녀,7,4153
2022-08-25,1971-04-01,화녀,4,4146
2022-08-23,1971-04-01,화녀,17,4142
2022-08-20,1971-04-01,화녀,15,4125
2021-06-28,1971-04-01,화녀,2,4110
2021-06-22,1971-04-01,화녀,1,4108
2021-06-17,1971-04-01,화녀,2,4107
2021-06-10,1971-04-01,화녀,7,4105
2021-06-07,1971-04-01,화녀,4,4098
2021-06-05,1971-04-01,화녀,3,4094
2021-06-02,1971-04-01,화녀,6,4091
2021-06-01,1971-04-01,화녀,1,4085
2021-05-31,1971-04-01,화녀,3,4084
2021-05-30,1971-04-01,화녀,4,4081
2021-05-29,1971-04-01,화녀,0,4077
2021-05-28,1971-04-01,화녀,4,4077
2021-05-26,1971-04-01,화녀,9,4073
2021-05-25,1971-04-01,화녀,17,4064
2021-05-24,1971-04-01,화녀,7,4047
2021-05-23,1971-04-01,화녀,15,4040
2021-05-22,1971-04-01,화녀,6,4025
2021-05-21,1971-04-01,화녀,9,4019
2021-05-20,1971-04-01,화녀,10,4010
2021-05-19,1971-04-01,화녀,19,4000
2021-05-18,1971-04-01,화녀,70,3981
2021-05-17,1971-04-01,화녀,39,3911
2021-05-16,1971-04-01,화녀,55,3872
2021-05-15,1971-04-01,화녀,60,3817
2021-05-14,1971-04-01,화녀,64,3757
2021-05-13,1971-04-01,화녀,62,3693
2021-05-12,1971-04-01,화녀,74,3631
2021-05-11,1971-04-01,화녀,196,3557
2021-05-10,1971-04-01,화녀,182,3361
2021-05-09,1971-04-01,화녀,318,3179
2021-05-08,1971-04-01,화녀,325,2861
2021-05-07,1971-04-01,화녀,190,2536
2021-05-06,1971-04-01,화녀,218,2346
2021-05-05,1971-04-01,화녀,420,2128
2021-05-04,1971-04-01,화녀,389,1708
2021-05-03,1971-04-01,화녀,299,1319
2021-05-02,1971-04-01,화녀,430,1020
2021-05-01,1971-04-01,화녀,590,590
2023-12-11,2023-10-11,화란,42,264050
2023-12-05,2023-10-11,화란,1,264008
2023-12-04,2023-10-11,화란,1,264007
2023-12-03,2023-10-11,화란,2,264006
2023-12-02,2023-10-11,화란,2,264004
2023-12-01,2023-10-11,화란,1,264002
2023-11-30,2023-10-11,화란,3,264001
2023-11-29,2023-10-11,화란,2,263998
2023-11-27,2023-10-11,화란,22,263996
2023-11-25,2023-10-11,화란,29,263974
2023-11-24,2023-10-11,화란,93,263945
2023-11-23,2023-10-11,화란,74,263852
2023-11-22,2023-10-11,화란,21,263778
2023-11-21,2023-10-11,화란,290,263757
2023-11-20,2023-10-11,화란,40,263467
2023-11-19,2023-10-11,화란,13,263427
2023-11-18,2023-10-11,화란,26,263414
2023-11-17,2023-10-11,화란,7,263388
2023-11-16,2023-10-11,화란,361,263381
2023-11-15,2023-10-11,화란,44,263020
2023-11-14,2023-10-11,화란,122,262976
2023-11-13,2023-10-11,화란,43,262854
2023-11-12,2023-10-11,화란,58,262811
2023-11-11,2023-10-11,화란,103,262753
2023-11-10,2023-10-11,화란,241,262650
2023-11-09,2023-10-11,화란,81,262409
2023-11-08,2023-10-11,화란,244,262328
2023-11-07,2023-10-11,화란,856,262084
2023-11-06,2023-10-11,화란,435,261228
2023-11-05,2023-10-11,화란,1121,260793
2023-11-04,2023-10-11,화란,1420,259672
2023-11-03,2023-10-11,화란,1047,258252
2023-11-02,2023-10-11,화란,590,257205
2023-11-01,2023-10-11,화란,629,256615
2023-10-31,2023-10-11,화란,662,255986
2023-10-30,2023-10-11,화란,785,255324
2023-10-29,2023-10-11,화란,1356,254539
2023-10-28,2023-10-11,화란,1626,253183
2023-10-27,2023-10-11,화란,1366,251557
2023-10-26,2023-10-11,화란,750,250191
2023-10-25,2023-10-11,화란,1760,249441
2023-10-24,2023-10-11,화란,3680,247681
2023-10-23,2023-10-11,화란,4328,244001
2023-10-22,2023-10-11,화란,11299,239673
2023-10-21,2023-10-11,화란,12549,228374
2023-10-20,2023-10-11,화란,11515,215825
2023-10-19,2023-10-11,화란,6824,204310
2023-10-18,2023-10-11,화란,8729,197486
2023-10-17,2023-10-11,화란,11534,188757
2023-10-16,2023-10-11,화란,10322,177223
2023-10-15,2023-10-11,화란,31728,166901
2023-10-14,2023-10-11,화란,36396,135173
2023-10-13,2023-10-11,화란,19661,98777
2023-10-12,2023-10-11,화란,18248,79116
2023-10-11,2023-10-11,화란,31843,60868
2023-10-10,2023-10-11,화란,1350,29025
2023-10-09,2023-10-11,화란,10437,27675
2023-10-08,2023-10-11,화란,9105,17238
2023-10-07,2023-10-11,화란,5934,8133
2023-10-06,2023-10-11,화란,236,2199
2023-10-05,2023-10-11,화란,1000,1963
2023-09-25,2023-10-11,화란,253,963
2023-09-22,2023-10-11,화란,710,710
2023-11-21,2023-10-11,화사한 그녀,7,96146
2023-11-20,2023-10-11,화사한 그녀,7,96139
2023-11-19,2023-10-11,화사한 그녀,41,96132
2023-11-18,2023-10-11,화사한 그녀,33,96091
2023-11-17,2023-10-11,화사한 그녀,99,96058
2023-11-16,2023-10-11,화사한 그녀,139,95959
2023-11-15,2023-10-11,화사한 그녀,42,95820
2023-11-14,2023-10-11,화사한 그녀,11,95778
2023-11-12,2023-10-11,화사한 그녀,15,95767
2023-11-11,2023-10-11,화사한 그녀,7,95752
2023-11-10,2023-10-11,화사한 그녀,69,95745
2023-11-09,2023-10-11,화사한 그녀,48,95676
2023-11-08,2023-10-11,화사한 그녀,106,95628
2023-11-07,2023-10-11,화사한 그녀,56,95522
2023-11-06,2023-10-11,화사한 그녀,46,95466
2023-11-05,2023-10-11,화사한 그녀,153,95420
2023-11-04,2023-10-11,화사한 그녀,179,95267
2023-11-03,2023-10-11,화사한 그녀,41,95088
2023-11-02,2023-10-11,화사한 그녀,139,95047
2023-11-01,2023-10-11,화사한 그녀,40,94908
2023-10-31,2023-10-11,화사한 그녀,1112,94868
2023-10-30,2023-10-11,화사한 그녀,622,93756
2023-10-29,2023-10-11,화사한 그녀,1194,93134
2023-10-28,2023-10-11,화사한 그녀,1058,91940
2023-10-27,2023-10-11,화사한 그녀,924,90882
2023-10-26,2023-10-11,화사한 그녀,1223,89958
2023-10-25,2023-10-11,화사한 그녀,1017,88735
2023-10-24,2023-10-11,화사한 그녀,1903,87718
2023-10-23,2023-10-11,화사한 그녀,1579,85815
2023-10-22,2023-10-11,화사한 그녀,3754,84236
2023-10-21,2023-10-11,화사한 그녀,5469,80482
2023-10-20,2023-10-11,화사한 그녀,2405,75013
2023-10-19,2023-10-11,화사한 그녀,2164,72608
2023-10-18,2023-10-11,화사한 그녀,2322,70444
2023-10-17,2023-10-11,화사한 그녀,4373,68122
2023-10-16,2023-10-11,화사한 그녀,3485,63749
2023-10-15,2023-10-11,화사한 그녀,13358,60264
2023-10-14,2023-10-11,화사한 그녀,15756,46906
2023-10-13,2023-10-11,화사한 그녀,8238,31150
2023-10-12,2023-10-11,화사한 그녀,8051,22912
2023-10-11,2023-10-11,화사한 그녀,13118,14861
2023-10-05,2023-10-11,화사한 그녀,1743,1743
2021-08-13,2013-10-09,화이: 괴물을 삼킨 아이,116,2394603
2021-11-30,2021-10-06,화이트데이: 부서진 결계,229,11119
2021-11-11,2021-10-06,화이트데이: 부서진 결계,1,10890
2021-11-10,2021-10-06,화이트데이: 부서진 결계,1,10889
2021-11-09,2021-10-06,화이트데이: 부서진 결계,1,10888
2021-11-08,2021-10-06,화이트데이: 부서진 결계,1,10887
2021-11-07,2021-10-06,화이트데이: 부서진 결계,1,10886
2021-11-06,2021-10-06,화이트데이: 부서진 결계,1,10885
2021-11-05,2021-10-06,화이트데이: 부서진 결계,1,10884
2021-11-04,2021-10-06,화이트데이: 부서진 결계,1,10883
2021-11-03,2021-10-06,화이트데이: 부서진 결계,1,10882
2021-11-02,2021-10-06,화이트데이: 부서진 결계,1,10881
2021-11-01,2021-10-06,화이트데이: 부서진 결계,1,10880
2021-10-31,2021-10-06,화이트데이: 부서진 결계,1,10879
2021-10-30,2021-10-06,화이트데이: 부서진 결계,1,10878
2021-10-29,2021-10-06,화이트데이: 부서진 결계,1,10877
2021-10-28,2021-10-06,화이트데이: 부서진 결계,1,10876
2021-10-27,2021-10-06,화이트데이: 부서진 결계,28,10875
2021-10-26,2021-10-06,화이트데이: 부서진 결계,27,10847
2021-10-25,2021-10-06,화이트데이: 부서진 결계,39,10820
2021-10-24,2021-10-06,화이트데이: 부서진 결계,27,10781
2021-10-23,2021-10-06,화이트데이: 부서진 결계,24,10754
2021-10-22,2021-10-06,화이트데이: 부서진 결계,28,10730
2021-10-21,2021-10-06,화이트데이: 부서진 결계,1,10702
2021-10-20,2021-10-06,화이트데이: 부서진 결계,30,10701
2021-10-19,2021-10-06,화이트데이: 부서진 결계,70,10671
2021-10-18,2021-10-06,화이트데이: 부서진 결계,72,10601
2021-10-17,2021-10-06,화이트데이: 부서진 결계,133,10529
2021-10-16,2021-10-06,화이트데이: 부서진 결계,75,10396
2021-10-15,2021-10-06,화이트데이: 부서진 결계,90,10321
2021-10-14,2021-10-06,화이트데이: 부서진 결계,70,10231
2021-10-13,2021-10-06,화이트데이: 부서진 결계,121,10161
2021-10-12,2021-10-06,화이트데이: 부서진 결계,527,10040
2021-10-11,2021-10-06,화이트데이: 부서진 결계,1280,9513
2021-10-10,2021-10-06,화이트데이: 부서진 결계,1869,8233
2021-10-09,2021-10-06,화이트데이: 부서진 결계,1950,6364
2021-10-08,2021-10-06,화이트데이: 부서진 결계,1238,4414
2021-10-07,2021-10-06,화이트데이: 부서진 결계,1155,3176
2021-10-06,2021-10-06,화이트데이: 부서진 결계,1899,2021
2021-09-27,2021-10-06,화이트데이: 부서진 결계,122,122
2020-09-27,2013-05-16,환상속의 그대,1,7922
2020-09-26,2013-05-16,환상속의 그대,3,7921
2020-09-25,2013-05-16,환상속의 그대,0,7918
2020-09-24,2013-05-16,환상속의 그대,18,7918
2022-11-04,2018-02-22,환절기,6,6619
2020-11-01,2018-02-22,환절기,8,6613
2023-08-28,1990-02-17,황금광 시대,14,3108
2023-08-20,1990-02-17,황금광 시대,29,3094
2023-03-12,1990-02-17,황금광 시대,19,3065
2023-03-01,1990-02-17,황금광 시대,32,3046
2022-06-12,1990-02-17,황금광 시대,56,3014
2022-06-11,1990-02-17,황금광 시대,55,2958
2022-06-10,1990-02-17,황금광 시대,53,2903
2022-06-09,1990-02-17,황금광 시대,90,2850
2021-09-12,1990-02-17,황금광 시대,4,2760
2021-09-10,1990-02-17,황금광 시대,11,2756
2021-09-08,1990-02-17,황금광 시대,6,2745
2021-09-07,1990-02-17,황금광 시대,5,2739
2021-09-06,1990-02-17,황금광 시대,37,2734
2021-09-05,1990-02-17,황금광 시대,11,2697
2021-09-04,1990-02-17,황금광 시대,60,2686
2021-09-02,1990-02-17,황금광 시대,37,2626
2021-09-01,1990-02-17,황금광 시대,26,2589
2021-08-31,1990-02-17,황금광 시대,36,2563
2021-08-30,1990-02-17,황금광 시대,29,2527
2021-08-29,1990-02-17,황금광 시대,77,2498
2021-08-28,1990-02-17,황금광 시대,64,2421
2021-08-27,1990-02-17,황금광 시대,37,2357
2021-08-26,1990-02-17,황금광 시대,50,2320
2021-08-25,1990-02-17,황금광 시대,73,2270
2021-07-10,2020-10-28,황무지 5월의 고해,0,1327
2021-05-17,2020-10-28,황무지 5월의 고해,6,1327
2021-05-15,2020-10-28,황무지 5월의 고해,7,1321
2020-12-07,2020-10-28,황무지 5월의 고해,1,1314
2020-12-04,2020-10-28,황무지 5월의 고해,1,1313
2020-11-30,2020-10-28,황무지 5월의 고해,1,1312
2020-11-28,2020-10-28,황무지 5월의 고해,1,1311
2020-11-27,2020-10-28,황무지 5월의 고해,1,1310
2020-11-25,2020-10-28,황무지 5월의 고해,1,1309
2020-11-24,2020-10-28,황무지 5월의 고해,1,1308
2020-11-21,2020-10-28,황무지 5월의 고해,7,1307
2020-11-19,2020-10-28,황무지 5월의 고해,3,1300
2020-11-18,2020-10-28,황무지 5월의 고해,2,1297
2020-11-17,2020-10-28,황무지 5월의 고해,152,1295
2020-11-16,2020-10-28,황무지 5월의 고해,3,1143
2020-11-15,2020-10-28,황무지 5월의 고해,10,1140
2020-11-14,2020-10-28,황무지 5월의 고해,7,1130
2020-11-13,2020-10-28,황무지 5월의 고해,3,1123
2020-11-12,2020-10-28,황무지 5월의 고해,7,1120
2020-11-11,2020-10-28,황무지 5월의 고해,5,1113
2020-11-10,2020-10-28,황무지 5월의 고해,11,1108
2020-11-09,2020-10-28,황무지 5월의 고해,13,1097
2020-11-08,2020-10-28,황무지 5월의 고해,47,1084
2020-11-07,2020-10-28,황무지 5월의 고해,14,1037
2020-11-06,2020-10-28,황무지 5월의 고해,11,1023
2020-11-05,2020-10-28,황무지 5월의 고해,7,1012
2020-11-04,2020-10-28,황무지 5월의 고해,47,1005
2020-11-03,2020-10-28,황무지 5월의 고해,49,958
2020-11-02,2020-10-28,황무지 5월의 고해,36,909
2020-11-01,2020-10-28,황무지 5월의 고해,182,873
2020-10-31,2020-10-28,황무지 5월의 고해,94,691
2020-10-30,2020-10-28,황무지 5월의 고해,97,597
2020-10-29,2020-10-28,황무지 5월의 고해,67,500
2020-10-28,2020-10-28,황무지 5월의 고해,170,433
2020-10-25,2020-10-28,황무지 5월의 고해,113,263
2020-10-19,2020-10-28,황무지 5월의 고해,150,150
2024-03-11,2003-10-17,황산벌,0,5665
2024-03-04,2003-10-17,황산벌,0,5665
2024-10-11,2010-02-25,회오리 바람,0,2275
2024-11-27,2022-01-27,효자,440,2039
2022-05-11,2022-01-27,효자,25,1599
2022-05-10,2022-01-27,효자,19,1574
2022-05-09,2022-01-27,효자,49,1555
2022-03-09,2022-01-27,효자,38,1506
2022-03-08,2022-01-27,효자,28,1468
2022-03-07,2022-01-27,효자,44,1440
2022-03-06,2022-01-27,효자,1,1396
2022-03-05,2022-01-27,효자,1,1395
2022-03-04,2022-01-27,효자,1,1394
2022-03-03,2022-01-27,효자,1,1393
2022-03-02,2022-01-27,효자,1,1392
2022-03-01,2022-01-27,효자,2,1391
2022-02-28,2022-01-27,효자,8,1389
2022-02-27,2022-01-27,효자,6,1381
2022-02-26,2022-01-27,효자,7,1375
2022-02-25,2022-01-27,효자,7,1368
2022-02-24,2022-01-27,효자,9,1361
2022-02-23,2022-01-27,효자,7,1352
2022-02-22,2022-01-27,효자,4,1345
2022-02-21,2022-01-27,효자,5,1341
2022-02-20,2022-01-27,효자,6,1336
2022-02-19,2022-01-27,효자,9,1330
2022-02-18,2022-01-27,효자,5,1321
2022-02-17,2022-01-27,효자,8,1316
2022-02-16,2022-01-27,효자,10,1308
2022-02-15,2022-01-27,효자,7,1298
2022-02-14,2022-01-27,효자,6,1291
2022-02-13,2022-01-27,효자,43,1285
2022-02-12,2022-01-27,효자,40,1242
2022-02-11,2022-01-27,효자,52,1202
2022-02-10,2022-01-27,효자,101,1150
2022-02-09,2022-01-27,효자,87,1049
2022-02-08,2022-01-27,효자,129,962
2022-02-07,2022-01-27,효자,7,833
2022-02-06,2022-01-27,효자,5,826
2022-02-05,2022-01-27,효자,18,821
2022-02-04,2022-01-27,효자,16,803
2022-02-03,2022-01-27,효자,12,787
2022-02-02,2022-01-27,효자,79,775
2022-02-01,2022-01-27,효자,66,696
2022-01-31,2022-01-27,효자,75,630
2022-01-30,2022-01-27,효자,96,555
2022-01-29,2022-01-27,효자,40,459
