Date,Movie,Chain,Screenings,day_of_week,Screen_Share
2021-12-25,엔칸토: 마법의 세계,롯데시네마,160,Saturday,3.8
2021-12-25,엔칸토: 마법의 세계,메가박스,72,Saturday,2.1
2021-12-25,엔칸토: 마법의 세계,씨네Q,5,Saturday,2.7
2021-12-26,스파이더맨: 노 웨이 홈,CGV,3369,Sunday,58.7
2021-12-26,스파이더맨: 노 웨이 홈,롯데시네마,2389,Sunday,56.9
2021-12-26,스파이더맨: 노 웨이 홈,메가박스,1979,Sunday,59.3
2021-12-26,스파이더맨: 노 웨이 홈,씨네Q,97,Sunday,53.9
2021-12-26,킹스맨: 퍼스트 에이전트,CGV,1047,Sunday,18.3
2021-12-26,킹스맨: 퍼스트 에이전트,롯데시네마,792,Sunday,18.9
2021-12-26,킹스맨: 퍼스트 에이전트,메가박스,671,Sunday,20.1
2021-12-26,킹스맨: 퍼스트 에이전트,씨네Q,34,Sunday,18.9
2021-12-26,매트릭스: 리저렉션,CGV,767,Sunday,13.4
2021-12-26,매트릭스: 리저렉션,롯데시네마,502,Sunday,12.0
2021-12-26,매트릭스: 리저렉션,메가박스,342,Sunday,10.2
2021-12-26,매트릭스: 리저렉션,씨네Q,27,Sunday,15.0
2021-12-26,신데렐라 2: 마법에 걸린 왕자,CGV,134,Sunday,2.3
2021-12-26,신데렐라 2: 마법에 걸린 왕자,롯데시네마,152,Sunday,3.6
2021-12-26,신데렐라 2: 마법에 걸린 왕자,메가박스,107,Sunday,3.2
2021-12-26,신데렐라 2: 마법에 걸린 왕자,씨네Q,6,Sunday,3.3
2021-12-26,엔칸토: 마법의 세계,CGV,150,Sunday,2.6
2021-12-26,엔칸토: 마법의 세계,롯데시네마,142,Sunday,3.4
2021-12-26,엔칸토: 마법의 세계,메가박스,60,Sunday,1.8
2021-12-26,엔칸토: 마법의 세계,씨네Q,5,Sunday,2.8
2021-12-27,스파이더맨: 노 웨이 홈,CGV,3048,Monday,57.9
2021-12-27,스파이더맨: 노 웨이 홈,롯데시네마,2135,Monday,56.7
2021-12-27,스파이더맨: 노 웨이 홈,메가박스,1669,Monday,56.5
2021-12-27,스파이더맨: 노 웨이 홈,씨네Q,57,Monday,45.6
2021-12-27,킹스맨: 퍼스트 에이전트,CGV,1042,Monday,19.8
2021-12-27,킹스맨: 퍼스트 에이전트,롯데시네마,780,Monday,20.7
2021-12-27,킹스맨: 퍼스트 에이전트,메가박스,676,Monday,22.9
2021-12-27,킹스맨: 퍼스트 에이전트,씨네Q,20,Monday,16.0
2021-12-27,매트릭스: 리저렉션,CGV,690,Monday,13.1
2021-12-27,매트릭스: 리저렉션,롯데시네마,446,Monday,11.8
2021-12-27,매트릭스: 리저렉션,메가박스,327,Monday,11.1
2021-12-27,매트릭스: 리저렉션,씨네Q,17,Monday,13.6
2021-12-27,연애 빠진 로맨스,CGV,93,Monday,1.8
2021-12-27,연애 빠진 로맨스,롯데시네마,96,Monday,2.5
2021-12-27,연애 빠진 로맨스,메가박스,64,Monday,2.2
2021-12-27,연애 빠진 로맨스,씨네Q,10,Monday,8.0
2021-12-27,신데렐라 2: 마법에 걸린 왕자,CGV,87,Monday,1.7
2021-12-27,신데렐라 2: 마법에 걸린 왕자,롯데시네마,88,Monday,2.3
2021-12-27,신데렐라 2: 마법에 걸린 왕자,메가박스,70,Monday,2.4
2021-12-27,신데렐라 2: 마법에 걸린 왕자,씨네Q,1,Monday,0.8
2021-12-28,스파이더맨: 노 웨이 홈,CGV,3003,Tuesday,57.5
2021-12-28,스파이더맨: 노 웨이 홈,롯데시네마,2129,Tuesday,56.1
2021-12-28,스파이더맨: 노 웨이 홈,메가박스,1623,Tuesday,56.4
2021-12-28,스파이더맨: 노 웨이 홈,씨네Q,64,Tuesday,46.4
2021-12-28,킹스맨: 퍼스트 에이전트,CGV,1052,Tuesday,20.1
2021-12-28,킹스맨: 퍼스트 에이전트,롯데시네마,784,Tuesday,20.7
2021-12-28,킹스맨: 퍼스트 에이전트,메가박스,655,Tuesday,22.8
2021-12-28,킹스맨: 퍼스트 에이전트,씨네Q,24,Tuesday,17.4
2021-12-28,매트릭스: 리저렉션,CGV,683,Tuesday,13.1
2021-12-28,매트릭스: 리저렉션,롯데시네마,445,Tuesday,11.7
2021-12-28,매트릭스: 리저렉션,메가박스,296,Tuesday,10.3
2021-12-28,매트릭스: 리저렉션,씨네Q,18,Tuesday,13.0
2021-12-28,신데렐라 2: 마법에 걸린 왕자,CGV,95,Tuesday,1.8
2021-12-28,신데렐라 2: 마법에 걸린 왕자,롯데시네마,97,Tuesday,2.6
2021-12-28,신데렐라 2: 마법에 걸린 왕자,메가박스,76,Tuesday,2.6
2021-12-28,신데렐라 2: 마법에 걸린 왕자,씨네Q,1,Tuesday,0.7
2021-12-28,연애 빠진 로맨스,CGV,100,Tuesday,1.9
2021-12-28,연애 빠진 로맨스,롯데시네마,96,Tuesday,2.5
2021-12-28,연애 빠진 로맨스,메가박스,68,Tuesday,2.4
2021-12-28,연애 빠진 로맨스,씨네Q,8,Tuesday,5.8
2021-12-29,스파이더맨: 노 웨이 홈,CGV,2859,Wednesday,53.1
2021-12-29,스파이더맨: 노 웨이 홈,롯데시네마,2133,Wednesday,55.1
2021-12-29,스파이더맨: 노 웨이 홈,메가박스,1495,Wednesday,48.8
2021-12-29,스파이더맨: 노 웨이 홈,씨네Q,68,Wednesday,43.6
2021-12-29,해피 뉴 이어,CGV,980,Wednesday,18.2
2021-12-29,해피 뉴 이어,롯데시네마,640,Wednesday,16.5
2021-12-29,해피 뉴 이어,메가박스,588,Wednesday,19.2
2021-12-29,해피 뉴 이어,씨네Q,42,Wednesday,26.9
2021-12-29,킹스맨: 퍼스트 에이전트,CGV,880,Wednesday,16.3
2021-12-29,킹스맨: 퍼스트 에이전트,롯데시네마,595,Wednesday,15.4
2021-12-29,킹스맨: 퍼스트 에이전트,메가박스,549,Wednesday,17.9
2021-12-29,킹스맨: 퍼스트 에이전트,씨네Q,23,Wednesday,14.7
2021-12-29,매트릭스: 리저렉션,CGV,308,Wednesday,5.7
2021-12-29,매트릭스: 리저렉션,롯데시네마,177,Wednesday,4.6
2021-12-29,매트릭스: 리저렉션,메가박스,153,Wednesday,5.0
2021-12-29,매트릭스: 리저렉션,씨네Q,8,Wednesday,5.1
2021-12-29,연애 빠진 로맨스,CGV,34,Wednesday,0.6
2021-12-29,연애 빠진 로맨스,롯데시네마,78,Wednesday,2.0
2021-12-29,연애 빠진 로맨스,메가박스,32,Wednesday,1.0
2021-12-29,연애 빠진 로맨스,씨네Q,1,Wednesday,0.6
2021-12-30,스파이더맨: 노 웨이 홈,CGV,2826,Thursday,52.5
2021-12-30,스파이더맨: 노 웨이 홈,롯데시네마,2153,Thursday,55.6
2021-12-30,스파이더맨: 노 웨이 홈,메가박스,1505,Thursday,49.7
2021-12-30,스파이더맨: 노 웨이 홈,씨네Q,65,Thursday,42.8
2021-12-30,해피 뉴 이어,CGV,972,Thursday,18.1
2021-12-30,해피 뉴 이어,롯데시네마,602,Thursday,15.6
2021-12-30,해피 뉴 이어,메가박스,528,Thursday,17.4
2021-12-30,해피 뉴 이어,씨네Q,37,Thursday,24.3
2021-12-30,킹스맨: 퍼스트 에이전트,CGV,920,Thursday,17.1
2021-12-30,킹스맨: 퍼스트 에이전트,롯데시네마,593,Thursday,15.3
2021-12-30,킹스맨: 퍼스트 에이전트,메가박스,571,Thursday,18.9
2021-12-30,킹스맨: 퍼스트 에이전트,씨네Q,26,Thursday,17.1
2021-12-30,매트릭스: 리저렉션,CGV,278,Thursday,5.2
2021-12-30,매트릭스: 리저렉션,롯데시네마,175,Thursday,4.5
2021-12-30,매트릭스: 리저렉션,메가박스,143,Thursday,4.7
2021-12-30,매트릭스: 리저렉션,씨네Q,12,Thursday,7.9
2021-12-30,램,CGV,65,Thursday,1.2
2021-12-30,램,롯데시네마,24,Thursday,0.6
2021-12-30,램,메가박스,38,Thursday,1.3
2021-12-30,램,씨네Q,0,Thursday,0.0
2021-12-31,스파이더맨: 노 웨이 홈,CGV,2912,Friday,52.9
2021-12-31,스파이더맨: 노 웨이 홈,롯데시네마,2187,Friday,55.6
2021-12-31,스파이더맨: 노 웨이 홈,메가박스,1583,Friday,50.0
2021-12-31,스파이더맨: 노 웨이 홈,씨네Q,74,Friday,43.3
2021-12-31,킹스맨: 퍼스트 에이전트,CGV,964,Friday,17.5
2021-12-31,킹스맨: 퍼스트 에이전트,롯데시네마,625,Friday,15.9
2021-12-31,킹스맨: 퍼스트 에이전트,메가박스,590,Friday,18.6
2021-12-31,킹스맨: 퍼스트 에이전트,씨네Q,29,Friday,17.0
2021-12-31,해피 뉴 이어,CGV,975,Friday,17.7
2021-12-31,해피 뉴 이어,롯데시네마,611,Friday,15.5
2021-12-31,해피 뉴 이어,메가박스,526,Friday,16.6
2021-12-31,해피 뉴 이어,씨네Q,41,Friday,24.0
2021-12-31,매트릭스: 리저렉션,CGV,258,Friday,4.7
2021-12-31,매트릭스: 리저렉션,롯데시네마,168,Friday,4.3
2021-12-31,매트릭스: 리저렉션,메가박스,145,Friday,4.6
2021-12-31,매트릭스: 리저렉션,씨네Q,13,Friday,7.6
2021-12-31,연애 빠진 로맨스,CGV,37,Friday,0.7
2021-12-31,연애 빠진 로맨스,롯데시네마,74,Friday,1.9
2021-12-31,연애 빠진 로맨스,메가박스,30,Friday,0.9
2021-12-31,연애 빠진 로맨스,씨네Q,0,Friday,0.0
2022-01-01,스파이더맨: 노 웨이 홈,CGV,3059,Saturday,54.1
2022-01-01,스파이더맨: 노 웨이 홈,롯데시네마,2310,Saturday,57.6
2022-01-01,스파이더맨: 노 웨이 홈,메가박스,1711,Saturday,53.5
2022-01-01,스파이더맨: 노 웨이 홈,씨네Q,92,Saturday,52.3
2022-01-01,킹스맨: 퍼스트 에이전트,CGV,1018,Saturday,18.0
2022-01-01,킹스맨: 퍼스트 에이전트,롯데시네마,675,Saturday,16.8
2022-01-01,킹스맨: 퍼스트 에이전트,메가박스,607,Saturday,19.0
2022-01-01,킹스맨: 퍼스트 에이전트,씨네Q,30,Saturday,17.0
2022-01-01,해피 뉴 이어,CGV,955,Saturday,16.9
2022-01-01,해피 뉴 이어,롯데시네마,553,Saturday,13.8
2022-01-01,해피 뉴 이어,메가박스,466,Saturday,14.6
2022-01-01,해피 뉴 이어,씨네Q,33,Saturday,18.8
2022-01-01,매트릭스: 리저렉션,CGV,156,Saturday,2.8
2022-01-01,매트릭스: 리저렉션,롯데시네마,140,Saturday,3.5
2022-01-01,매트릭스: 리저렉션,메가박스,126,Saturday,3.9
2022-01-01,매트릭스: 리저렉션,씨네Q,9,Saturday,5.1
2022-01-01,신데렐라 2: 마법에 걸린 왕자,CGV,103,Saturday,1.8
2022-01-01,신데렐라 2: 마법에 걸린 왕자,롯데시네마,72,Saturday,1.8
2022-01-01,신데렐라 2: 마법에 걸린 왕자,메가박스,40,Saturday,1.3
2022-01-01,신데렐라 2: 마법에 걸린 왕자,씨네Q,0,Saturday,0.0
2022-01-02,스파이더맨: 노 웨이 홈,CGV,3054,Sunday,54.7
2022-01-02,스파이더맨: 노 웨이 홈,롯데시네마,2305,Sunday,57.5
2022-01-02,스파이더맨: 노 웨이 홈,메가박스,1724,Sunday,54.6
2022-01-02,스파이더맨: 노 웨이 홈,씨네Q,91,Sunday,52.3
2022-01-02,킹스맨: 퍼스트 에이전트,CGV,1013,Sunday,18.1
2022-01-02,킹스맨: 퍼스트 에이전트,롯데시네마,683,Sunday,17.0
2022-01-02,킹스맨: 퍼스트 에이전트,메가박스,617,Sunday,19.5
2022-01-02,킹스맨: 퍼스트 에이전트,씨네Q,31,Sunday,17.8
2022-01-02,해피 뉴 이어,CGV,916,Sunday,16.4
2022-01-02,해피 뉴 이어,롯데시네마,529,Sunday,13.2
2022-01-02,해피 뉴 이어,메가박스,419,Sunday,13.3
2022-01-02,해피 뉴 이어,씨네Q,32,Sunday,18.4
2022-01-02,매트릭스: 리저렉션,CGV,155,Sunday,2.8
2022-01-02,매트릭스: 리저렉션,롯데시네마,147,Sunday,3.7
2022-01-02,매트릭스: 리저렉션,메가박스,121,Sunday,3.8
2022-01-02,매트릭스: 리저렉션,씨네Q,10,Sunday,5.7
2022-01-02,신데렐라 2: 마법에 걸린 왕자,CGV,101,Sunday,1.8
2022-01-02,신데렐라 2: 마법에 걸린 왕자,롯데시네마,75,Sunday,1.9
2022-01-02,신데렐라 2: 마법에 걸린 왕자,메가박스,39,Sunday,1.2
2022-01-02,신데렐라 2: 마법에 걸린 왕자,씨네Q,1,Sunday,0.6
2022-01-03,스파이더맨: 노 웨이 홈,CGV,2928,Monday,54.9
2022-01-03,스파이더맨: 노 웨이 홈,롯데시네마,2252,Monday,59.5
2022-01-03,스파이더맨: 노 웨이 홈,메가박스,1502,Monday,54.0
2022-01-03,스파이더맨: 노 웨이 홈,씨네Q,61,Monday,53.0
2022-01-03,킹스맨: 퍼스트 에이전트,CGV,1061,Monday,19.9
2022-01-03,킹스맨: 퍼스트 에이전트,롯데시네마,713,Monday,18.8
2022-01-03,킹스맨: 퍼스트 에이전트,메가박스,603,Monday,21.7
2022-01-03,킹스맨: 퍼스트 에이전트,씨네Q,25,Monday,21.7
2022-01-03,해피 뉴 이어,CGV,853,Monday,16.0
2022-01-03,해피 뉴 이어,롯데시네마,475,Monday,12.5
2022-01-03,해피 뉴 이어,메가박스,374,Monday,13.4
2022-01-03,해피 뉴 이어,씨네Q,16,Monday,13.9
2022-01-03,매트릭스: 리저렉션,CGV,144,Monday,2.7
2022-01-03,매트릭스: 리저렉션,롯데시네마,116,Monday,3.1
2022-01-03,매트릭스: 리저렉션,메가박스,102,Monday,3.7
2022-01-03,매트릭스: 리저렉션,씨네Q,7,Monday,6.1
2022-01-03,신데렐라 2: 마법에 걸린 왕자,CGV,62,Monday,1.2
2022-01-03,신데렐라 2: 마법에 걸린 왕자,롯데시네마,49,Monday,1.3
2022-01-03,신데렐라 2: 마법에 걸린 왕자,메가박스,21,Monday,0.8
2022-01-03,신데렐라 2: 마법에 걸린 왕자,씨네Q,0,Monday,0.0
2022-01-04,스파이더맨: 노 웨이 홈,CGV,2850,Tuesday,54.8
2022-01-04,스파이더맨: 노 웨이 홈,롯데시네마,2220,Tuesday,59.1
2022-01-04,스파이더맨: 노 웨이 홈,메가박스,1461,Tuesday,53.7
2022-01-04,스파이더맨: 노 웨이 홈,씨네Q,62,Tuesday,51.7
2022-01-04,킹스맨: 퍼스트 에이전트,CGV,1018,Tuesday,19.6
2022-01-04,킹스맨: 퍼스트 에이전트,롯데시네마,712,Tuesday,19.0
2022-01-04,킹스맨: 퍼스트 에이전트,메가박스,585,Tuesday,21.5
2022-01-04,킹스맨: 퍼스트 에이전트,씨네Q,24,Tuesday,20.0
2022-01-04,해피 뉴 이어,CGV,857,Tuesday,16.5
2022-01-04,해피 뉴 이어,롯데시네마,456,Tuesday,12.1
2022-01-04,해피 뉴 이어,메가박스,355,Tuesday,13.1
2022-01-04,해피 뉴 이어,씨네Q,16,Tuesday,13.3
2022-01-04,매트릭스: 리저렉션,CGV,136,Tuesday,2.6
2022-01-04,매트릭스: 리저렉션,롯데시네마,120,Tuesday,3.2
2022-01-04,매트릭스: 리저렉션,메가박스,100,Tuesday,3.7
2022-01-04,매트릭스: 리저렉션,씨네Q,10,Tuesday,8.3
2022-01-04,신데렐라 2: 마법에 걸린 왕자,CGV,63,Tuesday,1.2
2022-01-04,신데렐라 2: 마법에 걸린 왕자,롯데시네마,49,Tuesday,1.3
2022-01-04,신데렐라 2: 마법에 걸린 왕자,메가박스,27,Tuesday,1.0
2022-01-04,신데렐라 2: 마법에 걸린 왕자,씨네Q,0,Tuesday,0.0
2022-01-05,경관의 피,CGV,1738,Wednesday,28.8
2022-01-05,경관의 피,롯데시네마,1403,Wednesday,32.1
2022-01-05,경관의 피,메가박스,1054,Wednesday,30.8
2022-01-05,경관의 피,씨네Q,56,Wednesday,33.9
2022-01-05,스파이더맨: 노 웨이 홈,CGV,1881,Wednesday,31.1
2022-01-05,스파이더맨: 노 웨이 홈,롯데시네마,1273,Wednesday,29.2
2022-01-05,스파이더맨: 노 웨이 홈,메가박스,1018,Wednesday,29.7
2022-01-05,스파이더맨: 노 웨이 홈,씨네Q,48,Wednesday,29.1
2022-01-05,씽2게더,CGV,1203,Wednesday,19.9
2022-01-05,씽2게더,롯데시네마,1046,Wednesday,24.0
2022-01-05,씽2게더,메가박스,777,Wednesday,22.7
2022-01-05,씽2게더,씨네Q,36,Wednesday,21.8
2022-01-05,킹스맨: 퍼스트 에이전트,CGV,640,Wednesday,10.6
2022-01-05,킹스맨: 퍼스트 에이전트,롯데시네마,428,Wednesday,9.8
2022-01-05,킹스맨: 퍼스트 에이전트,메가박스,361,Wednesday,10.5
2022-01-05,킹스맨: 퍼스트 에이전트,씨네Q,13,Wednesday,7.9
2022-01-05,해피 뉴 이어,CGV,372,Wednesday,6.2
2022-01-05,해피 뉴 이어,롯데시네마,117,Wednesday,2.7
2022-01-05,해피 뉴 이어,메가박스,110,Wednesday,3.2
2022-01-05,해피 뉴 이어,씨네Q,7,Wednesday,4.2
2022-01-06,경관의 피,CGV,1713,Thursday,28.7
2022-01-06,경관의 피,롯데시네마,1351,Thursday,31.5
2022-01-06,경관의 피,메가박스,1000,Thursday,30.1
2022-01-06,경관의 피,씨네Q,52,Thursday,33.5
2022-01-06,스파이더맨: 노 웨이 홈,CGV,1863,Thursday,31.2
2022-01-06,스파이더맨: 노 웨이 홈,롯데시네마,1262,Thursday,29.4
2022-01-06,스파이더맨: 노 웨이 홈,메가박스,992,Thursday,29.9
2022-01-06,스파이더맨: 노 웨이 홈,씨네Q,43,Thursday,27.7
2022-01-06,씽2게더,CGV,1190,Thursday,19.9
2022-01-06,씽2게더,롯데시네마,1034,Thursday,24.1
2022-01-06,씽2게더,메가박스,762,Thursday,22.9
2022-01-06,씽2게더,씨네Q,31,Thursday,20.0
2022-01-06,킹스맨: 퍼스트 에이전트,CGV,625,Thursday,10.5
2022-01-06,킹스맨: 퍼스트 에이전트,롯데시네마,423,Thursday,9.9
2022-01-06,킹스맨: 퍼스트 에이전트,메가박스,353,Thursday,10.6
2022-01-06,킹스맨: 퍼스트 에이전트,씨네Q,14,Thursday,9.0
2022-01-06,해피 뉴 이어,CGV,351,Thursday,5.9
2022-01-06,해피 뉴 이어,롯데시네마,121,Thursday,2.8
2022-01-06,해피 뉴 이어,메가박스,91,Thursday,2.7
2022-01-06,해피 뉴 이어,씨네Q,6,Thursday,3.9
2022-01-07,경관의 피,CGV,1745,Friday,29.4
2022-01-07,경관의 피,롯데시네마,1357,Friday,31.3
2022-01-07,경관의 피,메가박스,995,Friday,29.4
2022-01-07,경관의 피,씨네Q,56,Friday,34.1
2022-01-07,스파이더맨: 노 웨이 홈,CGV,1849,Friday,31.1
2022-01-07,스파이더맨: 노 웨이 홈,롯데시네마,1299,Friday,30.0
2022-01-07,스파이더맨: 노 웨이 홈,메가박스,1026,Friday,30.4
2022-01-07,스파이더맨: 노 웨이 홈,씨네Q,48,Friday,29.3
2022-01-07,씽2게더,CGV,1247,Friday,21.0
2022-01-07,씽2게더,롯데시네마,1034,Friday,23.9
2022-01-07,씽2게더,메가박스,799,Friday,23.6
2022-01-07,씽2게더,씨네Q,35,Friday,21.3
2022-01-07,킹스맨: 퍼스트 에이전트,CGV,602,Friday,10.1
2022-01-07,킹스맨: 퍼스트 에이전트,롯데시네마,429,Friday,9.9
2022-01-07,킹스맨: 퍼스트 에이전트,메가박스,351,Friday,10.4
2022-01-07,킹스맨: 퍼스트 에이전트,씨네Q,12,Friday,7.3
2022-01-07,해피 뉴 이어,CGV,297,Friday,5.0
2022-01-07,해피 뉴 이어,롯데시네마,109,Friday,2.5
2022-01-07,해피 뉴 이어,메가박스,90,Friday,2.7
2022-01-07,해피 뉴 이어,씨네Q,6,Friday,3.7
2022-01-08,스파이더맨: 노 웨이 홈,CGV,1985,Saturday,30.7
2022-01-08,스파이더맨: 노 웨이 홈,롯데시네마,1368,Saturday,29.4
2022-01-08,스파이더맨: 노 웨이 홈,메가박스,1117,Saturday,29.7
2022-01-08,스파이더맨: 노 웨이 홈,씨네Q,54,Saturday,26.9
2022-01-08,경관의 피,CGV,1905,Saturday,29.5
2022-01-08,경관의 피,롯데시네마,1399,Saturday,30.1
2022-01-08,경관의 피,메가박스,1072,Saturday,28.5
2022-01-08,경관의 피,씨네Q,67,Saturday,33.3
2022-01-08,씽2게더,CGV,1632,Saturday,25.3
2022-01-08,씽2게더,롯데시네마,1289,Saturday,27.7
2022-01-08,씽2게더,메가박스,1009,Saturday,26.8
2022-01-08,씽2게더,씨네Q,54,Saturday,26.9
2022-01-08,킹스맨: 퍼스트 에이전트,CGV,498,Saturday,7.7
2022-01-08,킹스맨: 퍼스트 에이전트,롯데시네마,433,Saturday,9.3
2022-01-08,킹스맨: 퍼스트 에이전트,메가박스,361,Saturday,9.6
2022-01-08,킹스맨: 퍼스트 에이전트,씨네Q,12,Saturday,6.0
2022-01-08,해피 뉴 이어,CGV,236,Saturday,3.7
2022-01-08,해피 뉴 이어,롯데시네마,68,Saturday,1.5
2022-01-08,해피 뉴 이어,메가박스,82,Saturday,2.2
2022-01-08,해피 뉴 이어,씨네Q,6,Saturday,3.0
2022-01-09,스파이더맨: 노 웨이 홈,CGV,1988,Sunday,30.8
2022-01-09,스파이더맨: 노 웨이 홈,롯데시네마,1386,Sunday,29.6
2022-01-09,스파이더맨: 노 웨이 홈,메가박스,1122,Sunday,29.8
2022-01-09,스파이더맨: 노 웨이 홈,씨네Q,57,Sunday,27.9
2022-01-09,경관의 피,CGV,1898,Sunday,29.4
2022-01-09,경관의 피,롯데시네마,1400,Sunday,29.9
2022-01-09,경관의 피,메가박스,1056,Sunday,28.1
2022-01-09,경관의 피,씨네Q,63,Sunday,30.9
2022-01-09,씽2게더,CGV,1627,Sunday,25.2
2022-01-09,씽2게더,롯데시네마,1288,Sunday,27.5
2022-01-09,씽2게더,메가박스,995,Sunday,26.5
2022-01-09,씽2게더,씨네Q,57,Sunday,27.9
2022-01-09,킹스맨: 퍼스트 에이전트,CGV,484,Sunday,7.5
2022-01-09,킹스맨: 퍼스트 에이전트,롯데시네마,434,Sunday,9.3
2022-01-09,킹스맨: 퍼스트 에이전트,메가박스,372,Sunday,9.9
2022-01-09,킹스맨: 퍼스트 에이전트,씨네Q,12,Sunday,5.9
2022-01-09,해피 뉴 이어,CGV,246,Sunday,3.8
2022-01-09,해피 뉴 이어,롯데시네마,72,Sunday,1.5
2022-01-09,해피 뉴 이어,메가박스,80,Sunday,2.1
2022-01-09,해피 뉴 이어,씨네Q,6,Sunday,2.9
2022-01-10,스파이더맨: 노 웨이 홈,CGV,1813,Monday,31.8
2022-01-10,스파이더맨: 노 웨이 홈,롯데시네마,1266,Monday,30.2
2022-01-10,스파이더맨: 노 웨이 홈,메가박스,945,Monday,30.9
2022-01-10,스파이더맨: 노 웨이 홈,씨네Q,34,Monday,31.8
2022-01-10,경관의 피,CGV,1724,Monday,30.2
2022-01-10,경관의 피,롯데시네마,1292,Monday,30.8
2022-01-10,경관의 피,메가박스,914,Monday,29.9
2022-01-10,경관의 피,씨네Q,34,Monday,31.8
2022-01-10,씽2게더,CGV,1274,Monday,22.3
2022-01-10,씽2게더,롯데시네마,1013,Monday,24.1
2022-01-10,씽2게더,메가박스,712,Monday,23.3
2022-01-10,씽2게더,씨네Q,25,Monday,23.4
2022-01-10,킹스맨: 퍼스트 에이전트,CGV,482,Monday,8.5
2022-01-10,킹스맨: 퍼스트 에이전트,롯데시네마,414,Monday,9.9
2022-01-10,킹스맨: 퍼스트 에이전트,메가박스,321,Monday,10.5
2022-01-10,킹스맨: 퍼스트 에이전트,씨네Q,8,Monday,7.5
2022-01-10,해피 뉴 이어,CGV,215,Monday,3.8
2022-01-10,해피 뉴 이어,롯데시네마,77,Monday,1.8
2022-01-10,해피 뉴 이어,메가박스,52,Monday,1.7
2022-01-10,해피 뉴 이어,씨네Q,1,Monday,0.9
2022-01-11,스파이더맨: 노 웨이 홈,CGV,1795,Tuesday,31.5
2022-01-11,스파이더맨: 노 웨이 홈,롯데시네마,1251,Tuesday,30.4
2022-01-11,스파이더맨: 노 웨이 홈,메가박스,945,Tuesday,30.7
